"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","eids-badge__description","he-lazy-image src","eids-badge__label","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/istanbul-sisli-mesrutiyet-kiralik/daire/67098-563","28","40.000","16-02-2025","İstanbul Kiralık Daire","3 +
                          1","110 m²","25
                        Yaşında","5. Kat","Nişantaşı Meşrutiyet Temiz 3 +1 110 M2 Kiralık Daire","İstanbul / Şişli / Meşrutiyet Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/euroblg-gayrimenkul-67098","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/4/9/7/8/3/4/43c4cc89-7c2a-4991-bb6e-c7acfde1c5d3.jpg","Euro&blg Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/9/0/7/6/0/1402e347-ea25-4026-8ff7-d64b63a34dce.jpg"
"https://www.hepsiemlak.com/istanbul-bahcelievler-bahcelievler-kiralik/daire/1739-6544","29","29.000","03-03-2025","İstanbul Kiralık Daire","3 +
                          1","119 m²","45
                        Yaşında","1. Kat","Talaptpaşa Caddesinde Bahçeli Kombili Masrafsız 3+1 Daire","İstanbul / Bahçelievler / Bahçelievler Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/gulbaba-emlak-1739","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/8/4/4/1/4/4/925b6356-db3d-40cd-a5c8-e55a9739419b.jpg","Gülbaba Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/3/7/1/0/0/e9698e82-6a3c-4987-82b3-ff3e95ef7cdb.png"
"https://www.hepsiemlak.com/istanbul-esenyurt-sultaniye-kiralik/daire/141012-4","12","13.000","25-02-2025","İstanbul Kiralık Daire","2 +
                          1","80 m²","5
                        Yaşında","21 ve üzeri","Nlogo Sitesi Eşyalı Kiralık 2+1 Daire","İstanbul / Esenyurt / Sultaniye Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/1/2/9/0/2/4/1705990319761-42092136.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-ortabayir-kiralik/daire/20823-5715","12","16.000","28-02-2025","İstanbul Kiralık Daire","2 +
                          1","85 m²","38
                        Yaşında","5. Kat","İstanbul Kağıthane 0rtabayır Merkezde 2+1 Karadeniz Emlaktan Boyalı Balkonlu","İstanbul / Kağıthane / Ortabayır Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/2/8/0/2/0/824f217a-c6af-4712-b64d-56ed4699d0ce.jpg","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/karadeniz-emlak-20823/ihsan-incebacak-20823","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/0/0/0/2/4/4/bea05f3b-8502-4be1-b628-8e34c919937c.jpg","Karadeniz Emlak","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-beyoglu-sehit-muhtar-kiralik/daire/4160-1767","12","17.500","03-03-2025","İstanbul Kiralık Daire","1 +
                          1","45 m²","75
                        Yaşında","1. Kat","Hedef'ten Komple Yenilenmiş Meydana Yakın  Yüksek Tavanlı Tarihi Binada Daire","İstanbul / Beyoğlu / Şehit Muhtar Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/2/0/5/2/3/4/1d4d5b9e-8a33-4f46-a547-cad052ba7c16.jpg","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-omer-avni-kiralik/daire/1361-17401","20","48.000","27-02-2025","İstanbul Kiralık Daire","3 +
                          1","120 m²","3
                        Yaşında","2. Kat","Konut Realty | Kabataş Sahile Yakın, 3+1, Bakımlı, Kiralık Daire","İstanbul / Beyoğlu / Ömer Avni Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/konut-realty-1361","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/2/5/7/0/4/4/3e7bf911-d78e-437d-bdbc-d9e749c16e9b.jpg","Konut Realty","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/6/3/1/0/0/5609e89d-fcbc-4114-8ca6-a151bb40ced1.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/52307-4073","14","13.500","02-03-2025","İstanbul Kiralık Daire","1 +
                          1","65 m²","26
                        Yaşında","Kot 2","Koçmer Emlaktan Gülbağ Son Durak Yakınında Öğrenciye ,Çalışana Uygun Elektirik Isıtmalı,Doğalgaz Yok","İstanbul / Şişli / Gülbahar Mah.","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/6/1/3/9/9/5623e433-f3bc-4648-a0da-f876da1619c7.jpg","","https://www.hepsiemlak.com/emlak-ofisi/kocmer-emlak-52307/mehmet-koc-993162","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/9/2/6/2/4/4/b91883fd-dcaf-4c2c-9a09-c8628b0e1ae7.jpg","Koçmer Emlak",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-cumhuriyet-kiralik/daire/25932-5408","10","25.000","02-03-2025","İstanbul Kiralık Daire","2 +
                          1","100 m²","28
                        Yaşında","2. Kat","İstanbul Bahçelievler Cumhuriyet Mah De Kiralık 100m² 2+1- 2. Kat Eşyalı Daire","İstanbul / Bahçelievler / Cumhuriyet Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/ayder-emlak-25932","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/5/6/4/9/3/4/3f1bf31e-95fb-4c06-a63e-59c6e1787634.jpg","Ayder Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/3/9/5/2/0/2c75e2fb-d785-4d97-b9bc-2f10d13b0c22.jpg"
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-kazim-karabekir-kiralik/daire/122352-8","32","14.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","90 m²","25
                        Yaşında","Bahçe Katı","Kazım Karabekir Mahallesi 2+1 Bahçeli Daire","İstanbul / Gaziosmanpaşa / Kazım Karabekir Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/1/0/6/2/4/4/1741102182-015483-44260134.jpeg","",""
"https://www.hepsiemlak.com/istanbul-basaksehir-basaksehir-kiralik/daire/139407-617","29","37.200","25-02-2025","İstanbul Kiralık Daire","2 +
                          1","74 m²","7
                        Yaşında","21 ve üzeri","Air Başakşehir Residence 2+1 Eşyalı Kiralık Daire - New Inn (90)","İstanbul / Başakşehir / Başakşehir Mah.","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/4/9/3/1/ee70ff6c-e158-4b4d-b5d8-552c822af494.jpg","","https://www.hepsiemlak.com/emlak-ofisi/new-inn-turizm-ve-otelcilik-anonim-sirketi-139407","","New Inn Turizm Ve Otelcilik Anonim Şirketi",""
"https://www.hepsiemlak.com/istanbul-beyoglu-purtelas-hasan-efendi-kiralik/daire/39778-4037","42","59.500","03-03-2025","İstanbul Kiralık Daire","2 +
                          0","68 m²","4
                        Yaşında","Ara Kat","Yankı'dan Taksim Cihangir'de Yeni Binada Full Eşyalı 70 M2 Kiralık 2+1 Daire","İstanbul / Beyoğlu / Pürtelaş Hasan Efendi Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/yanki-grup-gayrimenkul-hizmetleri-ltd-sti-39778/salim-kasar-787855","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/5/8/7/8/7/98e87f97-c6d1-4a8a-8f38-66729969b14f.jpg","Yankı Grup Gayrimenkul Hizmetleri LTD. ŞTİ.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/7/7/9/3/0/ec7860b8-cf6e-4a47-bd8d-9e057530c6ec.jpg"
"https://www.hepsiemlak.com/istanbul-esenyurt-zafer-kiralik/daire/137450-357","32","25.000","25-02-2025","İstanbul Kiralık Daire","2 +
                          1","95 m²","6
                        Yaşında","6. Kat","Sembol İstanbul'da Kiralık Lüx 2+1 Arakat Daire","İstanbul / Esenyurt / Zafer Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/cansever-yapi-gayrimenkul-137450","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/5/4/7/3/1/88ad5398-a856-40ae-a468-1fad8e42bce0.jpg","Cansever Yapı Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-maltepe-altintepe-kiralik/daire/37431-1983","35","34.000","25-02-2025","İstanbul Kiralık Daire","3 +
                          1","120 m²","40
                        Yaşında","4. Kat","Bostancı Gösteri Merkezine Yakın 3+1 Geniş Balkonlu Kombili Bakımlı Daire","İstanbul / Maltepe / Altıntepe Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/melina-istanbul-emlak-37431","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/1/6/4/2/4/4/6fd23e88-d19b-431a-b084-4fc0c33cf875.jpg","Melina İstanbul Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/4/7/3/0/fb9099ad-c24b-407e-867e-ea99b0ea8cdd.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-fulya-kiralik/daire/151161-46","39","52.500","28-02-2025","İstanbul Kiralık Daire","3 +
                          1","120 m²","25
                        Yaşında","5. Kat","Fulya Mah. Torun Center Arkası Kapalı Garajlı Asansörlü 120 M2 3+1 Bakımlı Masrafsız Ferah Daire","İstanbul / Şişli / Fulya Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/5/1/4/2/4/4/4cbeb614-dfc6-49cb-87fd-e99bf8fb5b38.jpg","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-yildiztabya-kiralik/daire/91457-88","32","20.000","24-02-2025","İstanbul Kiralık Daire","1 +
                          1","65 m²","4
                        Yaşında","Yüksek Giriş","Ersel'den Yıldıztabya Mah'da 1+1 65m2 Kapalı Otoparklı Çift Asansörlü Kiralık","İstanbul / Gaziosmanpaşa / Yıldıztabya Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/2/8/3/2/4/4/5dc035d7-09da-40c2-871e-bda14557a22b.jpg","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-baglarbasi-kiralik/daire/60707-424","36","30.000","23-02-2025","İstanbul Kiralık Daire","5 +
                          1","107 m²","2
                        Yaşında","Ara Kat","Bağlarbaşı Mah. 7/b Vadi Evleri 6.Kısım Kiralık 107m2 Site İçi 2+1 Daire 10.Arakat","İstanbul / Gaziosmanpaşa / Bağlarbaşı Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/gaziosmanpasa-emlak-danismanligi-60707","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/0/7/3/2/4/4/1de1bef1-04fa-4fae-87d8-dfe7d67a2866.jpg","Gaziosmanpaşa Emlak Danışmanlığı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/7/0/6/0/2f2d07db-da5d-4a78-9adb-033aad5ffdc4.jpg"
"https://www.hepsiemlak.com/istanbul-beylikduzu-cumhuriyet-kiralik/daire/134068-114","33","50.000","22-02-2025","İstanbul Kiralık Daire","3 +
                          1","178 m²","25
                        Yaşında","3. Kat","Beylikdüzü Bizimkent'te B Tipi (146m2) 3+1 Kiralık Daire","İstanbul / Beylikdüzü / Cumhuriyet Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/1/3/3/2/4/4/5735a25d-f2f6-4a29-859d-294fa1249fee.jpg","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-goztepe-kiralik/daire/139102-85","17","65.000","22-02-2025","İstanbul Kiralık Daire","2 +
                          1","90 m²","1
                        Yaşında","3. Kat","Göztepe Mahallesi'nde Kiralık Lüks Daire.","İstanbul / Kadıköy / Göztepe Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/7/5/2/2/4/4/1740124671454-44225785.jpg","",""
"https://www.hepsiemlak.com/istanbul-pendik-orhangazi-kiralik/daire/150119-22","36","20.000","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","145 m²","31
                        Yaşında","1. Kat","Pendik Esenyalıda Kiralık 3+1 140 M2 Daire","İstanbul / Pendik / Orhangazi Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/4/9/2/2/4/4/32d73040-77a9-480a-8b8f-6ca2247dc844.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-celiktepe-kiralik/daire/1792-36220","48","42.000","28-02-2025","İstanbul Kiralık Daire","3 +
                          1","152 m²","10
                        Yaşında","3. Kat","Kağıthane Çeliktepede Full Eşyalı 3+1 140m2 Dubleks Kombili","İstanbul / Kağıthane / Çeliktepe Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/4/1/2/2/4/4/9a7049be-36e2-48ce-895b-f2978c76a373.jpg","",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-yenimahalle-kiralik/daire/6700-3204","35","22.000","20-02-2025","İstanbul Kiralık Daire","2 +
                          1","80 m²","50
                        Yaşında","3. Kat","Tosun Emlak'tan* Bakırköy’de Çok İyi Konumda, Kullanışlı 2+1 Daire","İstanbul / Bakırköy / Yenimahalle Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/2/3/2/2/4/4/78dcaf54-99c9-404a-81ff-b91513f6e59c.jpg","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-yesilova-kiralik/daire/61956-4091","45","20.000","20-02-2025","İstanbul Kiralık Daire","3 +
                          1","120 m²","25
                        Yaşında","6. Kat","Yeşilova'da Metrobüs'e Yakın Asansör'lü Masrafsız Ferah 3+1 Daire.","İstanbul / Küçükçekmece / Yeşilova Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/8/0/1/2/4/4/1739884674999-44210847.jpg","",""
"https://www.hepsiemlak.com/istanbul-besiktas-dikilitas-kiralik/daire/85060-810","44","54.000","25-02-2025","İstanbul Kiralık Daire","2 +
                          1","75 m²","Sıfır Bina","Kot 1","Dikilitaş'ta Sıfır Binada, Kapalı Otoparklı, Ferah, 2+1, Ara Kat","İstanbul / Beşiktaş / Dikilitaş Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/4/1/1/2/4/4/72aac8bb-0254-44c7-b3a0-12bf44a42d23.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-yenikoy-kiralik/daire/138573-141","26","45.000","18-02-2025","İstanbul Kiralık Daire","2 +
                          1","105 m²","30
                        Yaşında","2. Kat","Yeniköy'de Sessiz Sakin Lokasyonda Boğaz Manzaralı Ferah Daire.","İstanbul / Sarıyer / Yeniköy Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/bosphorus-life-gayrimenkul-138573","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/2/1/1/2/4/4/667cffb3-6a05-4d59-8978-3287a874a4de.jpg","Bosphorus Lıfe Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/7/5/8/3/1/7368405a-688b-4a19-80d1-54708394828f.jpg"
"https://www.hepsiemlak.com/istanbul-kadikoy-feneryolu-kiralik/daire/146501-104","48","82.500","18-02-2025","İstanbul Kiralık Daire","3 +
                          1","125 m²","7
                        Yaşında","3. Kat","Feneryolu 3+1 Full Eşyalı Kapalı Otoparklı Kiralık Daire","İstanbul / Kadıköy / Feneryolu Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/red-partners-dost-146501","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/3/0/1/2/4/4/62946a24-048a-405f-9d06-9125c2570027.jpg","Red Partners Dost","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/0/5/6/4/1/9c26c130-fdd1-4615-b919-1ba06908ce42.jpg"
"https://www.hepsiemlak.com/istanbul-besiktas-ortakoy-kiralik/daire/1901-3649","37","250.000","21-02-2025","İstanbul Kiralık Daire","3 +
                          1","180 m²","12
                        Yaşında","3. Kat","1.Ulus Savoy Da Ufku Açık 180 M2 Modern","İstanbul / Beşiktaş / Ortaköy Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/2/8/0/2/4/4/5fa6372d-6dfb-44ac-80be-1f4498613b93.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-talatpasa-kiralik/daire/109456-1383","40","35.000","18-02-2025","İstanbul Kiralık Daire","2 +
                          1","75 m²","5
                        Yaşında","4. Kat","İlka'dan Talatpaşa Mh Pasha Towers 2+1 Metrobüse 4dk Mesafede","İstanbul / Kağıthane / Talatpaşa Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/ilka-gayrimenkul-109456/ilhan-karabulut-2275733","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/5/0/1/2/4/4/954d4441-02c7-4a4d-8793-8da196b187a1.jpg","İlka Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/3/7/5/7/2/2/06aa24fa-8192-4779-a28c-fc1439ed9542.jpg"
"https://www.hepsiemlak.com/istanbul-esenler-mimar-sinan-kiralik/daire/148145-94","24","15.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","95 m²","30
                        Yaşında","Ara Kat","Yaşam Dan Mimarsinan Mah Otogara Metroya Yakın Kiralık 2+1 Daire","İstanbul / Esenler / Mimar Sinan Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/2/8/0/2/4/4/1739865262217-44208212.jpg","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-merdivenkoy-kiralik/daire/116955-5322","35","60.000","26-02-2025","İstanbul Kiralık Daire","3 +
                          1","120 m²","6
                        Yaşında","Ara Kat","Göztepe Minibüs Caddesi Üzerinde Genç Binada Ferah 3+1!","İstanbul / Kadıköy / Merdivenköy Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/kw-fores-116955","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/7/5/0/2/4/4/42ef8b94-1b18-4261-9927-8f227268641f.jpg","Kw Fores","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/9/6/1/1/0b69d413-2ac7-4813-bc3b-82f6fadb1143.jpeg"
"https://www.hepsiemlak.com/istanbul-kagithane-hurriyet-kiralik/daire/148919-288","21","31.000","16-02-2025","İstanbul Kiralık Daire","1 +
                          1","95 m²","Sıfır Bina","Ara Kat","North&west Gym'den Adliye'nin Direkt Yanında Sıfır Yapıda Lüks Kaçırılmaz Fırsat Kiralık Daireler","İstanbul / Kağıthane / Hürriyet Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/north-west-gayrimenkul-148919","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/7/9/9/1/4/4/1739704079-748898-44199700.jpeg","North & West Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/1/9/8/4/1/60e62890-fbe3-4f07-818a-2cde31f38d6d.jpg"
"https://www.hepsiemlak.com/istanbul-kadikoy-goztepe-kiralik/daire/2328-10431","37","70.000","15-02-2025","İstanbul Kiralık Daire","3 +
                          1","112 m²","Sıfır Bina","9. Kat","Marmaraya Yakın, Balkonlu, Sıfır, 3+1 Kiralık Daire","İstanbul / Kadıköy / Göztepe Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/remax-armoni-gayrimenkul-2328","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/8/7/9/1/4/4/0a082991-6402-4ecd-8fdd-f58b40bf6122.jpg","Remax Armoni Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/2/3/2/0/0/d7961ded-5bac-43e5-97be-a2b00a922425.jpg"
"https://www.hepsiemlak.com/istanbul-kagithane-emniyet-evleri-kiralik/daire/34471-4058","38","37.000","14-02-2025","İstanbul Kiralık Daire","2 +
                          1","120 m²","28
                        Yaşında","4. Kat","Dürüst Emlak'tan Metro 2 Dk. Kiralık 2+1 Geniş Ve Temiz Daire","İstanbul / Kağıthane / Emniyet Evleri Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/durust-emlak-34471","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/1/1/9/1/4/4/7b5a14ea-1a89-47b2-a8bb-a9d5382ef9a9.jpg","Dürüst Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/7/4/4/3/0/a8750ce2-546d-41bf-8e47-19a17e212fd6.jpg"
"https://www.hepsiemlak.com/istanbul-tuzla-evliya-celebi-kiralik/daire/155153-11","37","20.000","14-02-2025","İstanbul Kiralık Daire","3 +
                          1","115 m²","23
                        Yaşında","En Üst Kat","Tuzla Devlet Hastanesi Ve İçmeler Marmaray Tren İstasyonu Na Yakın 3+1 Geniş Daire","İstanbul / Tuzla / Evliya Çelebi Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/0/8/8/1/4/4/1739482562-8672729-44188050.jpeg","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-mevlana-kiralik/daire/136375-796","35","18.000","13-02-2025","İstanbul Kiralık Daire","2 +
                          1","95 m²","2
                        Yaşında","4. Kat","Esenyurt Güzelyurt Mh Metrobüs 5 Dk Asansörlü Çift Balkonlu","İstanbul / Esenyurt / Mevlana Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","","",""
"https://www.hepsiemlak.com/istanbul-sariyer-ayazaga-kiralik/daire/137669-391","37","33.500","13-02-2025","İstanbul Kiralık Daire","1 +
                          1","65 m²","12
                        Yaşında","3. Kat","Kent Orman Sitesi Ayazağa' Da Ful Eşyalı Ferah 3. Kat 65 M2 1+1","İstanbul / Sarıyer / Ayazağa Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-137669","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/6/6/7/3/1/f790a6f3-ded3-4315-b227-db72018d7873.jpg","Safir Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-pendik-yenisehir-kiralik/daire/143828-109","23","19.500","27-02-2025","İstanbul Kiralık Daire","2 +
                          1","95 m²","24
                        Yaşında","2. Kat","Kiralık 2+1 Pendik Yenişehir'de Geniş Daire","İstanbul / Pendik / Yenişehir Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/locam-gayrimenkul-yatirim-danismanligi-143828","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/2/8/3/4/1/14cfe8a5-f280-473e-8b57-dd79dcbc9bae.jpg","Locam Gayrimenkul Yatırım Danışmanlığı",""
"https://www.hepsiemlak.com/istanbul-kagithane-talatpasa-kiralik/daire/109630-685","60","41.000","11-02-2025","İstanbul Kiralık Daire","2 +
                          1","95 m²","4
                        Yaşında","7. Kat","Festa'dan Ulaşım5dk Otopark Asansör Eşyalı 2+1 Kiralık Daire","İstanbul / Kağıthane / Talatpaşa Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/2/6/7/1/4/4/797b80ef-e76e-41cd-8516-443748278eba.jpg","",""
