"img-link href","photo-count","list-view-price","list-view-date","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","eids-badge__description","he-lazy-image src","eids-badge__label","img-wrp href","he-lazy-image src 2","he-lazy-image src 3","listing-card--owner-info__firm-name"
"https://www.hepsiemlak.com/istanbul-fatih-yedikule-kiralik/daire/113019-1377","21","15.000","26-02-2025","2 +
                          1","65 m²","50
                        Yaşında","Giriş Katı","Fatih Yedikule""de Düz Giriş 2+1 65 M2 Kiralık Daire","İstanbul / Fatih / Yedikule Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/0/1/3/1/4/4/35e0c5ac-d3ec-44b5-b478-85c074316ea2.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-sirintepe-kiralik/daire/126247-547","21","16.000","04-03-2025","2 +
                          1","100 m²","25
                        Yaşında","2. Kat","Kağıthane,Şirintepe'de,2+1,Otobüs,Duraklarına,Yakın,Balkonlu,2.Kat,Daire","İstanbul / Kağıthane / Şirintepe Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/4/2/0/8/3/4/1733289140880-43802402.jpg","",""
"https://www.hepsiemlak.com/istanbul-besiktas-ulus-kiralik/daire/31303-140533","21","35.000","04-03-2025","2 +
                          1","80 m²","22
                        Yaşında","Kot 1","Mete'den Tek Yetkili!Ulus-Ortaköy Arası Sitede 2+1 Boş Kiralık","İstanbul / Beşiktaş / Ulus Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/mete-gayrimenkul-danismanlik-31303/sabri-mete-31303","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/2/3/0/8/3/4/7bb3eeda-ff8c-4e8e-8809-8c558b962805.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/0/3/1/3/0/93f90322-4c54-4fee-9152-aaf10ff40a74.jpg","Mete Gayrimenkul & Danışmanlık"
"https://www.hepsiemlak.com/istanbul-uskudar-zeynep-kamil-kiralik/daire/38854-990","21","27.000","03-03-2025","2 +
                          1","85 m²","30
                        Yaşında","1. Kat","Samsun Emlaktan Zeynep Kamil Mh 2 Oda 1 Salon 75 M2 Kombili İçi Full Yapılı Masrafsız","İstanbul / Üsküdar / Zeynep Kamil Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/2/1/5/7/3/4/1732364365448-43751276.jpg","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-siyavuspasa-kiralik/daire/21218-4606","24","38.000","03-03-2025","2 +
                          1","85 m²","Sıfır Bina","4. Kat","Bahçelievler Yayla Merkezi Konumda 2+1 Arakat Sıfır Binada Kiralık Daire","İstanbul / Bahçelievler / Siyavuşpaşa Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/9/7/0/9/3/4/1734945925-703673-43907958.jpeg","",""
"https://www.hepsiemlak.com/istanbul-uskudar-zeynep-kamil-kiralik/daire/65704-8792","29","25.500","04-03-2025","2 +
                          1","90 m²","33
                        Yaşında","3. Kat","Zeynepkamil Ara Kat 2+1 Full Eşyalı Kiralık Daire","İstanbul / Üsküdar / Zeynep Kamil Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/ozyilmaz-gayrimenkul-65704","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/7/5/1/1/4/4/de6eeb9d-4764-4fb7-9ae6-c6423bafe873.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/0/7/5/6/0/b0451a74-0414-4969-82ef-1340a392cb72.jpg","Özyılmaz Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-kagithane-ortabayir-kiralik/daire/18825-2798","28","28.000","04-03-2025","2 +
                          1","115 m²","25
                        Yaşında","1. Kat","Kağıyhane Ortabayırda Kiralık 2+1 Geniş Arakat Daire","İstanbul / Kağıthane / Ortabayır Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/5/9/5/2/4/4/1740743825711-44259529.jpg","",""
"https://www.hepsiemlak.com/istanbul-uskudar-icadiye-kiralik/daire/20404-811","12","30.000","02-03-2025","2 +
                          1","90 m²","13
                        Yaşında","Bahçe Katı","Üsküdar İcadiyede Metro Ya Yakın Bahçe Katı Kiralık","İstanbul / Üsküdar / İcadiye Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/5/9/4/2/4/4/2d289e43-a539-4fe7-b8a3-a5656448a9fc.jpg","",""
"https://www.hepsiemlak.com/istanbul-avcilar-universite-kiralik/daire/21171-9911","14","22.000","01-03-2025","3 +
                          1","110 m²","12
                        Yaşında","Çatı Katı","Ünversite Mah. 10 Yıllık Binada Metrobüse Ve Avm Ye İki Dakika 110 M2 3+1 Teras Kat","İstanbul / Avcılar / Üniversite Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/4/3/6/2/4/4/21f87fe0-2084-4b82-8094-2da1eca4fb5e.jpg","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-pinar-kiralik/daire/6904-13785","12","12.000","26-02-2025","1 +
                          1","65 m²","6
                        Yaşında","1. Kat","Aktowers Sitesinde Kısmı Eşyalı 1+1 Kiralık Daire","İstanbul / Esenyurt / Pınar Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/istanbul-34-gayrimenkul-6904/istanbul-gayrimenkul-6904","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/0/9/6/0/0/9d9315b1-e2c9-4084-b597-531175538a7b.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/0/9/6/0/0/92c0a85c-bc1a-4ef6-b4dc-75cd35edcc4b.jpg","İstanbul 34 Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-besiktas-turkali-kiralik/daire/14921-630","17","22.500","01-03-2025","2 +
                          1","70 m²","40
                        Yaşında","Yüksek Giriş","Beşiktaş Uzuncaova Cd.De Yüksek Giriş 2+1 Kombili Daire.","İstanbul / Beşiktaş / Türkali Mah.","","","","","","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-kirazlidere-kiralik/daire/58394-1180","24","65.000","04-03-2025","2 +
                          1","120 m²","Sıfır Bina","5. Kat","Çekmeköy Emlak Konut Çınarköy Kiralık / Kapalı Mutfak 2+1","İstanbul / Çekmeköy / Kirazlıdere Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-invest-58394","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/9/3/8/5/0/5c7a71ba-bb8a-4d4e-a7cf-2b340c0bbf60.jpg","","Coldwell Banker Invest"
"https://www.hepsiemlak.com/istanbul-umraniye-camlik-kiralik/daire/16197-534","11","25.000","03-03-2025","2 +
                          1","100 m²","25
                        Yaşında","5. Kat","Ümraniye Çamlık İkbal Cadde'si Üstü Kiralık Daire","İstanbul / Ümraniye / Çamlık Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/4/7/4/8/3/4/1733996408677-43847496.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-tesvikiye-kiralik/daire/2137-27688","22","50.000","01-03-2025","2 +
                          1","125 m²","30
                        Yaşında","Ara Kat","Teşvikiye Nişantaşı Amerikan Hast. Yakını Kiralık 2+1 Daire","İstanbul / Şişli / Teşvikiye Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/remax-yildiz-2137","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/7/5/3/1/4/4/6c71e363-9aa8-4453-ae7d-ca7b3a9cbc81.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/3/1/2/0/0/c6937f24-6fb9-4e21-88d8-ef8ea80d25c2.jpg","Remax Yıldız"
"https://www.hepsiemlak.com/istanbul-besiktas-nisbetiye-kiralik/daire/5916-3034","19","95.000","03-03-2025","12 +
                          9","1.212 m²","12
                        Yaşında","3. Kat","Etiler Peker Sokak Ta Modern Full Eşyalı 3+1 Ferah Şık Daire","İstanbul / Beşiktaş / Nisbetiye Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/1/8/6/2/4/4/1740915704263-44268195.jpg","",""
"https://www.hepsiemlak.com/istanbul-beykoz-pasabahce-kiralik/daire/49688-1330","19","23.500","02-03-2025","1 +
                          1","71 m²","30
                        Yaşında","2. Kat","Paşabahçe Merkezde Kiralık 1+1 70 M2 Daire","İstanbul / Beykoz / Paşabahçe Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/beykoz-ajans-gayrimenkul-49688/huseyin-yildirim-939160","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/6/9/7/8/1/4/6ee62608-b09f-48bd-81a2-4cb6f7b6f0b8.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/6/1/9/3/9/5570d0af-0a46-4d51-bb4b-66f413046c5c.jpg","Beykoz Ajans Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-zeytinburnu-telsiz-kiralik/daire/109079-1150","13","25.000","28-02-2025","2 +
                          1","100 m²","28
                        Yaşında","1. Kat","Toprak İnşaat & Emlak'tan Telsizde Dikilitaş Cadde Üzerinde 2+1 Köşebaşında Eşyalı 90m2 Daire","İstanbul / Zeytinburnu / Telsiz Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/toprak-insaat-emlak-109079","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/0/4/3/2/4/4/1740237254-871142-44234045.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/7/0/9/0/1/36bbf404-04fd-41d0-bbfc-d763fd4089a9.jpg","Toprak İnşaat Emlak"
"https://www.hepsiemlak.com/istanbul-buyukcekmece-mimaroba-kiralik/daire/26073-3067","13","20.000","04-03-2025","1 +
                          1","70 m²","15
                        Yaşında","Giriş Katı","Işıl Dan Mimaroba Merkezde Site İçinde 1+1 Kiralık Daire","İstanbul / Büyükçekmece / Mimaroba Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/isil-emlak-26073","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/4/3/6/1/2/4/0959c4e3-ad3d-4626-8667-725e3d5176ef.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/7/0/6/2/0/e34f3e3f-556a-4e16-8d3e-81f9d27fcac1.jpg","Işıl Emlak"
"https://www.hepsiemlak.com/istanbul-kagithane-ortabayir-kiralik/daire/155613-1","8","42.000","01-03-2025","1 +
                          1","55 m²","3
                        Yaşında","5. Kat","Metroya Yakın Eşyalı Kiralık1+1","İstanbul / Kağıthane / Ortabayır Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/tabya-gayrimenkul-155613","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/9/8/4/2/4/4/1740562509-214812-44248910.jpeg","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","Tabya Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-sisli-cumhuriyet-kiralik/daire/49933-2922","27","26.000","28-02-2025","2 +
                          1","85 m²","200
                        Yaşında","2. Kat","Harbiye'de Berk Emlak'tan Eşyalı 2 Artı 1 Kombili Balkomlu","İstanbul / Şişli / Cumhuriyet Mah.","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/4/5/5/4/9/f9a3dbfc-9a8d-4286-b99a-d4385c410b6a.jpg","","https://www.hepsiemlak.com/emlak-ofisi/berk-emlak-49933/murvet-mandak-945541","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/7/0/6/5/2/4/1714828967389-42560776.jpg","","Berk Emlak"
"https://www.hepsiemlak.com/istanbul-sisli-19-mayis-kiralik/daire/71877-1326","23","20.000","01-03-2025","2 +
                          1","72 m²","24
                        Yaşında","2. Kat","Öğrenciye Ve Aileye Uygun,Cevahir Avm Ve Şişli Metroya 10 Dk","İstanbul / Şişli / 19 Mayıs Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/0/3/6/2/4/4/8b094477-1ce2-483a-aeec-39d9c1ca69e8.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-sultan-selim-kiralik/daire/118239-8824","41","25.000","04-03-2025","2 +
                          1","80 m²","19
                        Yaşında","3. Kat","Cadde Üstü,   Asansörlü,  Balkonlu,  2+1   Metroya Yürüme 4dk,","İstanbul / Kağıthane / Sultan Selim Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/adige-insaat-gayrimenkul-118239","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/7/7/7/2/4/4/2846d828-0c29-4202-accd-b4f1f84c1694.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/3/2/8/1/1/92ca2b2d-4b9f-4eee-98df-a5e274aa6627.jpg","Adige İnşaat Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-umraniye-yukari-dudullu-kiralik/daire/6181-22740","35","44.000","28-02-2025","3 +
                          1","103 m²","31
                        Yaşında","3. Kat","Yukarı Dudullu Mah. Elalmış Cad. 86m² Net 3+1 Kıralık Daıre","İstanbul / Ümraniye / Yukarı Dudullu Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/remax-beta-6181/nezih-senusta-2039590","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/5/1/6/2/4/4/e52e316d-74a0-4370-9b4b-958965efa3bb.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/9/5/9/3/0/2/f60089b1-0578-4e3d-b69a-7b37e38fdd38.jpg","Remax Beta"
"https://www.hepsiemlak.com/istanbul-bagcilar-goztepe-kiralik/daire/144010-208","21","23.500","28-02-2025","4 +
                          1","165 m²","30
                        Yaşında","2. Kat","Bağcılar Fırsat 4+1 Kiralık Daire","İstanbul / Bağcılar / Göztepe Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/6/9/5/2/4/4/1740743167543-44259600.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/145406-206","24","70.000","27-02-2025","2 +
                          1","155 m²","8
                        Yaşında","Ara Kat","Ağaoğlu Maslak 1453 2+1 Boş Kiralık Açık Mutfak","İstanbul / Sarıyer / Maslak Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/m-metrekare-gayrimenkul-145406","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/8/3/5/2/4/4/1740647051-061894-44253829.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/0/4/5/4/1/3652ce4f-2a94-4aa2-bf41-c1eebf38afa7.jpg","M² Metrekare Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-uskudar-kucuksu-kiralik/daire/139012-469","15","32.000","26-02-2025","2 +
                          1","150 m²","50
                        Yaşında","3. Kat","Remax Anı 'dan Rasathane 'de 2+1 Kıralık Daıre","İstanbul / Üsküdar / Küçüksu Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/1/8/4/2/4/4/ef673005-bd65-4ac9-b9bd-9e0fe15cf12f.jpg","",""
"https://www.hepsiemlak.com/istanbul-fatih-sehremini-kiralik/daire/141419-171","34","30.000","01-03-2025","2 +
                          1","100 m²","40
                        Yaşında","Giriş Katı","Minimalist Gayrimenkul'den Şehremini Mah.De 100m2 2+1 Daire-Ofis","İstanbul / Fatih / Şehremini Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/minimalist-gayrimenkul-insaat-141419/nazim-pekgoz-3977754","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/1/2/2/2/4/4/37f752f4-d158-4946-9543-d8e498df1f14.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Minimalist Gayrimenkul İnşaat"
"https://www.hepsiemlak.com/istanbul-uskudar-valide-i-atik-kiralik/daire/136218-879","26","30.000","04-03-2025","1 +
                          1","65 m²","Sıfır Bina","4. Kat","Deluxe 26 ' Dan Sıfır Binada Asansörlü Teraslı 1+1 60 M2 Daire","İstanbul / Üsküdar / Valide-i Atik Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/deluxe-26-gayrimenkul-136218/kadir-mutluoglu-3683190","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/7/9/6/1/4/4/6c1004aa-fb7a-4635-9e27-e3a664d9f89d.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/9/1/3/8/6/3/34ed3d39-7394-4aed-9a1e-7eff92a05266.jpg","Deluxe 26 Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-kadikoy-caferaga-kiralik/daire/138823-182","15","42.000","26-02-2025","3 +
                          1","95 m²","38
                        Yaşında","3. Kat","Kadıköy Moda'da Butik Binada İçi Tamamen Yenilenmiş Balkonlu Kombili 3+1 Kiralık Daire","İstanbul / Kadıköy / Caferağa Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/hakan-ercan-pusula-gayrimenkul-138823","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/9/4/4/1/4/4/bd887683-ff46-49e0-8c90-b4556fe11a4b.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/2/8/8/3/1/5a019506-be94-45b7-99db-40c9f148fc3d.jpg","Hakan Ercan Pusula Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-sultan-murat-kiralik/daire/73663-5815","42","15.000","27-02-2025","1 +
                          1","60 m²","25
                        Yaşında","1. Kat","Meral R5490 Full Eşyalı Erkek Bekar 1+1 Lüks Cadde Üstü Ön Cephe","İstanbul / Küçükçekmece / Sultan Murat Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/8/3/2/1/4/4/7f3d1345-cc14-4e4e-9011-4a21b965fab1.jpg","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-kamer-hatun-kiralik/daire/71323-442","51","33.500","04-03-2025","2 +
                          1","85 m²","25
                        Yaşında","4. Kat","Beyoğlu Kiralık 2+1 Daire","İstanbul / Beyoğlu / Kamer Hatun Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/6/4/9/0/4/4/1737808980763-44094678.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-harmantepe-kiralik/daire/46376-2509","39","16.000","03-03-2025","1 +
                          1","75 m²","28
                        Yaşında","Giriş Katı","Harmantepe Tadilatı Yapılmış Kısmı Eşyalı 1 +1 Temiz Daire","İstanbul / Kağıthane / Harmantepe Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/senoglu-emlak-46376","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/8/9/4/0/4/4/008b12e6-aa03-462a-9d85-d90163d4e0d0.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/7/3/6/4/0/7a4b3669-5ac7-4a14-b998-bb769464337c.jpg","Şenoğlu Emlak"
"https://www.hepsiemlak.com/istanbul-bahcelievler-siyavuspasa-kiralik/daire/60890-708","38","10.000","04-03-2025","2 +
                          1","80 m²","35
                        Yaşında","Bahçe Katı","Kiralık 2+1 Bahçe Kat Daire Doğal Gaz Sobalı","İstanbul / Bahçelievler / Siyavuşpaşa Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/2/4/4/0/4/4/34ce80e5-d2d1-4f7a-ae17-c43cfe4e35eb.jpg","",""
