"img-link href","photo-count","list-view-price","list-view-date","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/istanbul-maltepe-findikli-kiralik/daire/132420-405","10","18.000","26-02-2025","1 +
                          1","70 m²","17
                        Yaşında","Çatı Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Demiroğlu Gyd Maltepe Fındıklı 1+1 Çatı Katı Eşyalı Kiralık","İstanbul / Maltepe / Fındıklı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/9/7/5/1/4/4/60288af9-1d76-4a29-b9dd-a3df60d2410a.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-merkez-kiralik/daire/16076-505","23","36.000","03-03-2025","3 +
                          1","120 m²","21
                        Yaşında","7. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kağıthane Merkezde Şelale Evlerinde Manzaralı Havuzlu 24 Saat Güvenlikli Lüks Daire","İstanbul / Kağıthane / Merkez Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/6/8/9/1/4/4/1739668388-855497-44198601.jpeg","",""
"https://www.hepsiemlak.com/istanbul-sisli-cumhuriyet-kiralik/daire/95641-818","23","48.000","03-03-2025","1 +
                          1","45 m²","Sıfır Bina","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Şişli Bomonti'de Yeni Bina'da 1+1 Full Eşyalı Asansörlü Aydınlık Ferah Kiralık Daire","İstanbul / Şişli / Cumhuriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/0/5/9/1/4/4/1739614835765-44195001.jpg","",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-yesilkoy-kiralik/daire/1794-3019","23","37.500","04-03-2025","2 +
                          1","125 m²","35
                        Yaşında","Çatı Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Yeşilköy'de  Son Derece Merkezi 2+1 Çatı  Kat Kiralık..Fulya Emlak..","İstanbul / Bakırköy / Yeşilköy Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/8/8/3/1/4/4/04363155-71cb-4921-a845-2bbb0a442586.jpg","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-cennet-kiralik/daire/73663-5814","32","20.000","03-03-2025","1 +
                          1","75 m²","4
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Meral R5899 Metrobüse Çok Yakın 9 Yaş Binada Yüksek Giriş 1+1","İstanbul / Küçükçekmece / Cennet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/8/7/1/1/4/4/61137917-4ce6-439f-8967-9cdbb8dd17be.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-merkez-kiralik/daire/40208-2335","32","65.000","03-03-2025","5 +
                          1","170 m²","2
                        Yaşında","2. Kat","","","","Şişli Merkezde 5+1 Caddeye Yakın Kiralık Daire","İstanbul / Şişli / Merkez Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/1/3/8/6/2/4/1716212757-8855128-42683192.jpeg","",""
"https://www.hepsiemlak.com/istanbul-fatih-haseki-sultan-kiralik/daire/53863-273","19","21.500","04-03-2025","2 +
                          1","90 m²","45
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Yuvakur'dan Fındıkzade Merkezde  Köşe Binada 2+1 Ara Kat Tramvaya Yakın Ferah Daire","İstanbul / Fatih / Haseki Sultan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/7/8/3/0/4/4/1736868331455-44038719.jpg","",""
"https://www.hepsiemlak.com/istanbul-buyukcekmece-ekinoba-kiralik/daire/26073-3188","22","20.000","04-03-2025","3 +
                          1","140 m²","28
                        Yaşında","6. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Işıldan Moroğlu Sitesi,Deniz Manzaralı  3+1 Kiralık Daire","İstanbul / Büyükçekmece / Ekinoba Mah.","https://www.hepsiemlak.com/emlak-ofisi/isil-emlak-26073","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/4/3/6/2/4/4/b598e68a-515f-4626-b076-4181dff727ed.jpg","Işıl Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/7/0/6/2/0/e34f3e3f-556a-4e16-8d3e-81f9d27fcac1.jpg"
"https://www.hepsiemlak.com/istanbul-kadikoy-goztepe-kiralik/daire/4502-1936","22","62.000","04-03-2025","3 +
                          1","105 m²","1
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Göztepe Özgürlük Parkına Yakın Sıfır 3+1 Kombili Ön Daire.","İstanbul / Kadıköy / Göztepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/goztepe-emlak-4502","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/3/2/4/0/2/4/e17e4501-e537-4461-ab05-a2220b5c0d0b.jpg","Göztepe Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/0/5/4/0/0/5eae7143-112d-44b5-ae58-bf505d719d9d.jpg"
"https://www.hepsiemlak.com/istanbul-buyukcekmece-pinartepe-kiralik/daire/9083-4896","31","33.000","01-03-2025","2 +
                          1","110 m²","3
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Büyükçekmece Pınartepe Mah Sıfır Lüks Güvenlikli Sitede Kiralık 2+1 Daire","İstanbul / Büyükçekmece / Pınartepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/fc-grup-insaat-gayrimenkul-9083","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/7/5/6/2/4/4/0a291580-f796-4b12-845d-e0e1dd42f595.jpg","F.c. Grup İnşaat Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/0/9/0/0/76944ee4-c263-461d-8c19-6c55fbde48cd.jpg"
"https://www.hepsiemlak.com/istanbul-besiktas-sinanpasa-kiralik/daire/6384-2002","13","35.000","02-03-2025","2 +
                          1","85 m²","40
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Reor Dan Beşiktaş Toplu Taşımaya Yakın Temiz 2+1","İstanbul / Beşiktaş / Sinanpaşa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/4/9/6/2/4/4/1740946947-10139-44269453.jpeg","",""
"https://www.hepsiemlak.com/istanbul-zeytinburnu-maltepe-kiralik/daire/119373-1681","13","32.000","01-03-2025","1 +
                          1","55 m²","3
                        Yaşında","9. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Zeytinburnu Maltepe Bakırcı Topkapı Sitesi  1+1 Kiralık Daire","İstanbul / Zeytinburnu / Maltepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/prp-house-finders-119373","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/7/0/5/2/4/4/1740578122829-44250746.jpg","Prp House Fınders","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/7/3/9/1/1/afa4d566-6816-4b56-a457-722fffdfac41.jpg"
"https://www.hepsiemlak.com/istanbul-kagithane-sultan-selim-kiralik/daire/42692-2440","13","24.999","02-03-2025","3 +
                          1","105 m²","32
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sultan Selim Mahallesi'nde 3+1 105 Metrekare Kiralık Daire","İstanbul / Kağıthane / Sultan Selim Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/9/1/6/1/4/4/e4c155d1-7d96-4f11-8554-fd448bf004c5.jpg","",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-kartaltepe-kiralik/daire/60770-744","11","32.500","03-03-2025","3 +
                          1","110 m²","32
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Erdoğan Emlak Tan Kiralık Daire","İstanbul / Bakırköy / Kartaltepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/7/2/6/1/4/4/cc3c7eb8-e8f0-4e46-abb6-80e41b4e5853.jpg","",""
"https://www.hepsiemlak.com/istanbul-atasehir-inonu-kiralik/daire/73540-11246","18","25.500","03-03-2025","2 +
                          1","85 m²","6
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Asıa Emlaktan Yeditepe Ünv.Yakın Cadde Üzeri Full Eşyalı 2+1","İstanbul / Ataşehir / İnönü Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/6/3/7/2/4/4/11bee892-0520-4041-9e84-7eab6d3567b8.jpg","",""
"https://www.hepsiemlak.com/istanbul-uskudar-bulgurlu-kiralik/daire/93181-5438","30","40.000","03-03-2025","3 +
                          1","130 m²","5
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","En Uygun Emlak'tan Bulgurlu Metroya Yakın 3+1 Asansörlü Dubleks Daire","İstanbul / Üsküdar / Bulgurlu Mah.","","","",""
"https://www.hepsiemlak.com/istanbul-maltepe-cinar-kiralik/daire/1057-12247","30","32.500","26-02-2025","2 +
                          1","80 m²","10
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İlke'den Çınar'da Yeni Binada Toplu Taşımaya Yakın Ayrı Mutfaklı Geniş 2+1","İstanbul / Maltepe / Çınar Mah.","https://www.hepsiemlak.com/emlak-ofisi/ilke-emlak-1057/ilke-emlak-1057","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/5/0/1/0/0/4806c2e7-4829-4d5a-8ba2-b8c544d978de.jpg","İlke Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/5/0/1/0/0/a0f14d0c-27ac-48fa-8d2a-5c22b3e0f98e.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-bozkurt-kiralik/daire/31572-2625","30","26.000","01-03-2025","2 +
                          1","75 m²","50
                        Yaşında","Zemin","","","","Şişli Kurtuluş Seymen Sk 2+1 75m2 Kombili Müstakil Bahçeli Boyalı Temiz Kiralık Daire ( Boş)","İstanbul / Şişli / Bozkurt Mah.","","","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-camiikebir-kiralik/daire/120901-301","12","15.000","03-03-2025","1 +
                          1","55 m²","40
                        Yaşında","2. Kat","","","","Beyoğlu Kasımpaşa Merkezde 1+1 Kiralık Daire","İstanbul / Beyoğlu / Camiikebir Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/0/8/6/2/4/4/1740913321-891276-44268032.jpeg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-hurriyet-kiralik/daire/51506-3505","12","20.000","01-03-2025","1 +
                          1","60 m²","5
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Taşpınar Emlaktan Dr Cemil Bengü Cd Üzeri Adliye Metro 8dk 1+1","İstanbul / Kağıthane / Hürriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/taspinar-emlak-51506/taspinar-taspinar-980106","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/1/4/6/2/4/4/db336a6a-3471-4010-b108-91586c017ee5.jpg","Taşpınar Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/0/1/0/8/9/dc400ba7-8124-4c0b-a2be-5149b124a514.jpg"
"https://www.hepsiemlak.com/istanbul-gungoren-tozkoparan-kiralik/daire/112667-195","12","17.000","03-03-2025","2 +
                          1","75 m²","40
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","2+1 Çift Balkonlu Kiralık  Daire.","İstanbul / Güngören / Tozkoparan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/1/6/4/2/4/4/1740496610-823854-44246129.jpeg","",""
"https://www.hepsiemlak.com/istanbul-besiktas-turkali-kiralik/daire/26312-2566","12","38.000","01-03-2025","3 +
                          1","110 m²","45
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Merkezde 3+1 Ferah Daire","İstanbul / Beşiktaş / Türkali Mah.","https://www.hepsiemlak.com/emlak-ofisi/emlak-dunyasi-gayrimenkul-26312/serafettin-kilic-26312","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/9/7/0/2/4/4/1acc3125-b073-40af-b97e-df4601e562d1.jpg","Emlak Dünyası Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/1/3/6/2/0/abc37e76-6ed4-4201-bde6-2327221262fc.jpg"
"https://www.hepsiemlak.com/istanbul-bahcelievler-hurriyet-kiralik/daire/125563-1992","12","21.000","26-02-2025","2 +
                          1","75 m²","17
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Üçevler Camii Yakını 2+1 Eşyalı Kiralık Daire","İstanbul / Bahçelievler / Hürriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-star-125563","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/7/4/8/1/4/4/1739442331640-44184723.jpg","Kw Star","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/6/5/5/2/1/a2827344-6e34-41bd-8665-a470e5f5faf2.jpg"
"https://www.hepsiemlak.com/istanbul-avcilar-cihangir-kiralik/daire/71772-1124","12","4.000","02-03-2025","2 +
                          1","105 m²","10
                        Yaşında","Bahçe Katı","","","","Avcılar Da Kız Apartında Kiralık Apart Odalar Metrobüse 5 Dakika Yürüme Mesafesinde","İstanbul / Avcılar / Cihangir Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/3/9/4/5/7/3/1629636942709-37549381.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-sultan-selim-kiralik/daire/31151-1829","10","32.000","03-03-2025","2 +
                          1","90 m²","15
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ana Cadde Üzerinde , 2+1,Asansörlü,Çarşıya Yakın 2.Kat Kiralık Daire","İstanbul / Kağıthane / Sultan Selim Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/3/3/7/2/4/4/1741006539-06792-44273326.jpeg","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-bulbul-kiralik/daire/132042-68","5","25.000","04-03-2025","1 +
                          1","65 m²","25
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Taksim 360'ın Arkası 1+1 Eşyalı Daire","İstanbul / Beyoğlu / Bülbül Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/2/2/7/0/4/4/1737451534140-44072243.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-nurtepe-kiralik/daire/3090-749","25","20.000","03-03-2025","2 +
                          0","80 m²","11
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kağıthane Nurtepe De Metroya Yakın 2+1 Daire","İstanbul / Kağıthane / Nurtepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/9/1/1/2/4/4/960e657d-5285-49ad-8772-766d9f784a83.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-resitpasa-kiralik/daire/46572-11133","20","27.000","04-03-2025","3 +
                          1","110 m²","20
                        Yaşında","Bahçe Katı","","","","Sarıyer Reşitpaşa Kiralık 3+1 Müstakil Ev Daire","İstanbul / Sarıyer / Reşitpaşa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/6/9/7/2/4/4/1741098192-67893-44279652.jpeg","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-bahcelievler-kiralik/daire/8458-1770","20","50.000","26-02-2025","2 +
                          1","100 m²","Sıfır Bina","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bahçelievler Merkezde Asansörlü Kapalı Otoparklı Kiralık Daire","İstanbul / Bahçelievler / Bahçelievler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/2/6/4/1/4/4/43c2a460-ce65-4c0c-bb34-439f54336fdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-besiktas-ulus-kiralik/daire/2957-830","20","85.000","01-03-2025","2 +
                          1","160 m²","30
                        Yaşında","Yüksek Giriş","","","","Ulus Kamer Sitesinde Komple Tadilatta Vadi Manzaralı 2,5+1 Bahçeli Kiralık Daire","İstanbul / Beşiktaş / Ulus Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/8/6/7/9/3/4/9c17bd30-19fe-4e45-9d8d-9ee4ff4f1c8a.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-emniyet-evleri-kiralik/daire/46205-1625","29","27.000","03-03-2025","3 +
                          1","120 m²","40
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","4.Levent Emniyetevlerinde 3+1 100m2 Kiralık Daire","İstanbul / Kağıthane / Emniyet Evleri Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/6/9/3/2/4/4/40826876-4e61-4344-b42a-9d7490dc194a.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-buyukdere-kiralik/daire/45840-3290","20","30.000","28-02-2025","2 +
                          1","81 m²","50
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","C21 Gerçek'ten Sarıyer / Büyükdere Merkez'de, 2+1 Kiralık Daire","İstanbul / Sarıyer / Büyükdere Mah.","https://www.hepsiemlak.com/emlak-ofisi/century-21-gercek-gayrimenkul-45840","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/9/6/1/7/3/4/f58dec19-1ec9-43a5-8b49-db42ac2586e4.jpg","Century 21 Gerçek Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/4/8/5/4/0/75ccb981-1f7b-4169-8fef-4f358d9f541a.jpg"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-atakent-kiralik/daire/45799-3288","29","24.000","26-02-2025","1 +
                          1","47 m²","13
                        Yaşında","5. Kat","","","","Atakent Soyak Park Aparts 1+1 47m2 Odası Kapalı Eşyalı Kiralık Daire","İstanbul / Küçükçekmece / Atakent Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/0/0/6/7/3/4/c49b118c-33f5-481d-8c80-37eabe757cb3.jpg","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-haciahmet-kiralik/daire/5447-1867","11","17.000","03-03-2025","2 +
                          1","85 m²","30
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Melodi Emlak Şişli Yayla Mezarlık Yanı Sok  2. Kat 2+1 85m Temiz","İstanbul / Beyoğlu / Hacıahmet Mah.","https://www.hepsiemlak.com/emlak-ofisi/melodi-gayrimenkul-5447/melodi-murat-buyuran-5447","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/9/0/9/9/3/4/40017ede-eff1-44da-b925-9edeff3e96ae.jpg","Melodi Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/4/4/5/0/0/23355676-3eb9-43be-ae2a-90a39a3de146.jpg"
