id,gender,age,height,weight,bmr,activity_level,tdee
508,Male,59,190,98,1877.5,Lightly Active,2581.5625
509,Female,59,182,77,1451.5,Super Active,2757.85
510,Female,37,152,80,1404.0,Lightly Active,1930.5
511,Male,26,183,87,1888.75,Moderately Active,2927.5625
512,Female,34,162,68,1361.5,Very Active,2348.5875
513,Male,44,169,77,1611.25,Very Active,2779.40625
514,Female,64,164,61,1154.0,Sedentary,1384.8
515,Female,19,171,76,1572.75,Very Active,2712.99375
516,Male,53,209,96,2006.25,Sedentary,2407.5
517,Female,36,166,60,1296.5,Moderately Active,2009.575
518,Female,34,154,58,1211.5,Sedentary,1453.8
519,Female,22,170,79,1581.5,Sedentary,1897.8
520,Female,56,173,74,1380.25,Sedentary,1656.3
521,Female,35,180,62,1409.0,Lightly Active,1937.375
522,Male,24,170,67,1617.5,Sedentary,1941.0
523,Female,34,179,63,1417.75,Super Active,2693.725
524,Male,56,203,94,1933.75,Moderately Active,2997.3125
525,Female,53,156,71,1259.0,Lightly Active,1731.125
526,Male,57,165,82,1571.25,Super Active,2985.375
527,Male,62,168,85,1595.0,Moderately Active,2472.25
528,Female,21,168,80,1584.0,Lightly Active,2178.0
529,Female,55,190,51,1261.5,Moderately Active,1955.325
530,Female,42,183,56,1332.75,Very Active,2298.99375
531,Male,22,180,74,1760.0,Moderately Active,2728.0
532,Female,47,176,55,1254.0,Very Active,2163.15
533,Male,29,187,79,1818.75,Very Active,3137.34375
534,Male,21,167,88,1823.75,Moderately Active,2826.8125
535,Male,41,190,65,1637.5,Very Active,2824.6875
536,Female,46,174,80,1496.5,Lightly Active,2057.6875
537,Female,26,151,60,1252.75,Very Active,2160.99375
538,Male,21,167,98,1923.75,Sedentary,2308.5
539,Male,41,180,78,1705.0,Lightly Active,2344.375
540,Female,31,175,63,1407.75,Lightly Active,1935.65625
541,Male,22,182,79,1822.5,Lightly Active,2505.9375
542,Female,35,171,78,1512.75,Sedentary,1815.3
543,Male,59,162,86,1582.5,Sedentary,1899.0
544,Female,36,183,76,1562.75,Sedentary,1875.3
545,Male,29,168,66,1570.0,Sedentary,1884.0
546,Female,35,166,76,1461.5,Sedentary,1753.8
547,Male,34,163,64,1493.75,Super Active,2838.125
548,Female,47,157,72,1305.25,Super Active,2479.975
549,Female,41,177,60,1340.25,Sedentary,1608.3
550,Male,28,170,71,1637.5,Lightly Active,2251.5625
551,Male,52,174,98,1812.5,Very Active,3126.5625
552,Female,40,170,56,1261.5,Very Active,2176.0875
553,Male,34,172,92,1830.0,Super Active,3477.0
554,Female,18,175,62,1462.75,Sedentary,1755.3
555,Male,32,166,80,1682.5,Moderately Active,2607.875
556,Female,49,187,57,1332.75,Very Active,2298.99375
557,Female,26,184,58,1439.0,Very Active,2482.275
558,Female,32,186,78,1621.5,Lightly Active,2229.5625
559,Female,45,178,74,1466.5,Very Active,2529.7125
560,Female,41,173,56,1275.25,Super Active,2422.975
561,Female,52,164,74,1344.0,Sedentary,1612.8
562,Male,39,184,63,1590.0,Sedentary,1908.0
563,Male,44,187,62,1573.75,Very Active,2714.71875
564,Male,36,179,67,1613.75,Moderately Active,2501.3125
565,Female,62,185,51,1195.25,Super Active,2270.975
566,Female,29,169,76,1510.25,Very Active,2605.18125
567,Female,37,161,67,1330.25,Super Active,2527.475
568,Female,18,184,79,1689.0,Moderately Active,2617.9500000000003
569,Male,38,174,89,1792.5,Super Active,3405.75
570,Male,62,185,66,1511.25,Super Active,2871.375
571,Female,18,176,67,1519.0,Super Active,2886.1
572,Male,27,199,79,1903.75,Sedentary,2284.5
573,Male,64,200,88,1815.0,Moderately Active,2813.25
574,Female,49,188,72,1489.0,Sedentary,1786.8
575,Male,56,201,84,1821.25,Lightly Active,2504.21875
576,Female,39,151,55,1137.75,Very Active,1962.61875
577,Male,35,164,86,1715.0,Sedentary,2058.0
578,Female,65,173,74,1335.25,Super Active,2536.975
579,Female,63,173,51,1115.25,Lightly Active,1533.46875
580,Female,49,165,65,1275.25,Moderately Active,1976.6375
581,Female,44,180,75,1494.0,Moderately Active,2315.7000000000003
582,Male,45,160,78,1560.0,Sedentary,1872.0
583,Female,35,176,58,1344.0,Super Active,2553.6
584,Female,56,190,68,1426.5,Super Active,2710.35
585,Female,46,163,70,1327.75,Moderately Active,2058.0125000000003
586,Male,35,177,66,1596.25,Super Active,3032.875
587,Female,61,171,73,1332.75,Very Active,2298.99375
588,Male,25,168,96,1890.0,Sedentary,2268.0
589,Female,48,182,64,1376.5,Sedentary,1651.8
590,Male,51,202,81,1822.5,Super Active,3462.75
591,Male,24,168,71,1645.0,Moderately Active,2549.75
592,Female,53,175,69,1357.75,Very Active,2342.11875
593,Male,35,202,77,1862.5,Very Active,3212.8125
594,Female,55,188,80,1539.0,Very Active,2654.775
595,Female,26,175,64,1442.75,Lightly Active,1983.78125
596,Female,26,155,65,1327.75,Super Active,2522.725
597,Male,63,197,76,1681.25,Very Active,2900.15625
598,Male,25,199,82,1943.75,Super Active,3693.125
599,Female,52,177,55,1235.25,Moderately Active,1914.6375
600,Female,35,152,52,1134.0,Moderately Active,1757.7
601,Male,22,188,89,1960.0,Moderately Active,3038.0
602,Female,31,162,72,1416.5,Lightly Active,1947.6875
603,Female,45,162,75,1376.5,Moderately Active,2133.5750000000003
604,Female,47,150,52,1061.5,Super Active,2016.85
605,Male,21,162,82,1732.5,Sedentary,2079.0
606,Male,56,173,98,1786.25,Sedentary,2143.5
607,Male,37,161,99,1816.25,Super Active,3450.875
608,Female,42,166,57,1236.5,Sedentary,1483.8
609,Female,45,158,80,1401.5,Very Active,2417.5875
610,Female,29,162,51,1216.5,Sedentary,1459.8
611,Male,19,181,87,1911.25,Lightly Active,2627.96875
612,Female,60,163,78,1337.75,Moderately Active,2073.5125000000003
613,Female,31,160,66,1344.0,Sedentary,1612.8
614,Female,39,174,56,1291.5,Sedentary,1549.8
615,Female,48,180,50,1224.0,Lightly Active,1683.0
616,Male,40,183,77,1718.75,Lightly Active,2363.28125
617,Male,65,160,90,1580.0,Sedentary,1896.0
618,Female,37,173,53,1265.25,Very Active,2182.55625
619,Male,55,174,80,1617.5,Sedentary,1941.0
620,Male,21,196,98,2105.0,Very Active,3631.125
621,Female,32,152,70,1329.0,Moderately Active,2059.9500000000003
622,Female,41,175,67,1397.75,Super Active,2655.725
623,Male,42,207,78,1868.75,Moderately Active,2896.5625
624,Female,18,150,63,1316.5,Sedentary,1579.8
625,Male,24,203,85,2003.75,Sedentary,2404.5
626,Female,48,160,60,1199.0,Very Active,2068.275
627,Male,29,162,98,1852.5,Lightly Active,2547.1875
628,Female,59,156,65,1169.0,Very Active,2016.525
629,Male,22,191,78,1868.75,Lightly Active,2569.53125
630,Male,61,182,89,1727.5,Lightly Active,2375.3125
631,Male,59,161,85,1566.25,Lightly Active,2153.59375
632,Female,55,175,79,1447.75,Lightly Active,1990.65625
633,Male,29,193,98,2046.25,Sedentary,2455.5
634,Male,56,191,62,1538.75,Super Active,2923.625
635,Female,35,185,75,1570.25,Super Active,2983.475
636,Female,19,186,77,1676.5,Moderately Active,2598.5750000000003
637,Male,27,202,70,1832.5,Moderately Active,2840.375
638,Male,32,202,98,2087.5,Moderately Active,3235.625
639,Female,47,170,61,1276.5,Very Active,2201.9625
640,Female,61,177,67,1310.25,Moderately Active,2030.8875
641,Female,34,165,76,1460.25,Moderately Active,2263.3875000000003
642,Female,21,177,57,1410.25,Moderately Active,2185.8875000000003
643,Female,24,171,61,1397.75,Sedentary,1677.3
644,Male,58,195,90,1833.75,Moderately Active,2842.3125
645,Female,48,150,79,1326.5,Super Active,2520.35
646,Male,56,207,100,2018.75,Sedentary,2422.5
647,Male,51,162,95,1712.5,Lightly Active,2354.6875
648,Male,23,169,61,1556.25,Very Active,2684.53125
649,Female,55,155,78,1312.75,Sedentary,1575.3
650,Male,62,199,95,1888.75,Sedentary,2266.5
651,Male,51,177,73,1586.25,Super Active,3013.875
652,Female,61,180,61,1269.0,Moderately Active,1966.95
653,Male,32,198,86,1942.5,Lightly Active,2670.9375
654,Male,31,169,71,1616.25,Super Active,3070.875
655,Female,23,176,71,1534.0,Super Active,2914.6
656,Male,54,205,65,1666.25,Sedentary,1999.5
657,Male,49,205,82,1861.25,Lightly Active,2559.21875
658,Male,20,170,69,1657.5,Super Active,3149.25
659,Female,20,184,64,1529.0,Very Active,2637.525
660,Female,39,162,77,1426.5,Very Active,2460.7125
661,Female,39,169,58,1280.25,Super Active,2432.475
662,Male,27,186,85,1882.5,Sedentary,2259.0
663,Male,20,197,66,1796.25,Very Active,3098.53125
664,Female,29,176,76,1554.0,Sedentary,1864.8
665,Male,46,185,92,1851.25,Moderately Active,2869.4375
666,Male,65,181,77,1581.25,Moderately Active,2450.9375
667,Female,34,181,58,1380.25,Sedentary,1656.3
668,Female,24,166,67,1426.5,Super Active,2710.35
669,Male,30,161,90,1761.25,Moderately Active,2729.9375
670,Male,19,194,64,1762.5,Moderately Active,2731.875
671,Male,21,168,91,1860.0,Very Active,3208.5
672,Female,27,154,68,1346.5,Super Active,2558.35
673,Female,56,161,71,1275.25,Sedentary,1530.3
674,Female,41,187,73,1532.75,Moderately Active,2375.7625000000003
675,Female,34,181,65,1450.25,Super Active,2755.475
676,Male,23,202,93,2082.5,Moderately Active,3227.875
677,Female,36,166,57,1266.5,Very Active,2184.7125
678,Female,22,189,79,1700.25,Super Active,3230.475
679,Female,49,181,68,1405.25,Lightly Active,1932.21875
680,Female,27,173,55,1335.25,Very Active,2303.30625
681,Female,26,161,51,1225.25,Sedentary,1470.3
682,Male,44,192,99,1975.0,Super Active,3752.5
683,Male,30,165,82,1706.25,Moderately Active,2644.6875
684,Female,36,178,78,1551.5,Super Active,2947.85
685,Male,38,204,93,2020.0,Sedentary,2424.0
686,Female,41,175,76,1487.75,Super Active,2826.725
687,Female,55,177,59,1260.25,Moderately Active,1953.3875
688,Male,21,198,86,1997.5,Very Active,3445.6875
689,Male,41,210,67,1782.5,Very Active,3074.8125
690,Female,52,170,60,1241.5,Moderately Active,1924.325
691,Female,20,183,69,1572.75,Lightly Active,2162.53125
692,Female,21,160,76,1494.0,Lightly Active,2054.25
693,Male,54,171,85,1653.75,Very Active,2852.71875
694,Female,57,188,69,1419.0,Sedentary,1702.8
695,Female,65,165,73,1275.25,Super Active,2422.975
696,Female,52,178,52,1211.5,Moderately Active,1877.825
697,Male,48,168,94,1755.0,Sedentary,2106.0
698,Female,61,167,65,1227.75,Super Active,2332.725
699,Female,42,171,52,1217.75,Very Active,2100.61875
700,Male,57,201,97,1946.25,Moderately Active,3016.6875
701,Female,30,156,68,1344.0,Sedentary,1612.8
702,Female,21,174,61,1431.5,Super Active,2719.85
703,Male,63,176,84,1630.0,Very Active,2811.75
704,Female,31,183,62,1447.75,Very Active,2497.36875
705,Male,30,183,89,1888.75,Super Active,3588.625
706,Male,44,161,79,1581.25,Lightly Active,2174.21875
707,Female,23,164,62,1369.0,Lightly Active,1882.375
708,Female,34,184,70,1519.0,Super Active,2886.1
709,Female,53,172,76,1409.0,Super Active,2677.1
710,Female,57,170,52,1136.5,Super Active,2159.35
711,Male,52,180,75,1620.0,Very Active,2794.5
712,Female,34,162,76,1441.5,Moderately Active,2234.3250000000003
713,Male,58,205,84,1836.25,Very Active,3167.53125
714,Female,19,187,52,1432.75,Very Active,2471.49375
715,Female,30,155,74,1397.75,Lightly Active,1921.90625
716,Female,19,153,75,1450.25,Super Active,2755.475
717,Male,45,165,84,1651.25,Very Active,2848.40625
718,Female,60,189,63,1350.25,Very Active,2329.18125
719,Female,43,155,72,1312.75,Super Active,2494.225
720,Female,39,170,69,1396.5,Moderately Active,2164.5750000000003
721,Female,64,177,56,1185.25,Lightly Active,1629.71875
722,Male,60,178,82,1637.5,Sedentary,1965.0
723,Female,20,172,58,1394.0,Very Active,2404.65
724,Male,52,184,61,1505.0,Moderately Active,2332.75
725,Male,29,170,99,1912.5,Sedentary,2295.0
726,Male,41,169,82,1676.25,Super Active,3184.875
727,Male,22,176,64,1635.0,Sedentary,1962.0
728,Male,37,195,93,1968.75,Super Active,3740.625
729,Male,56,185,69,1571.25,Moderately Active,2435.4375
730,Female,56,177,59,1255.25,Sedentary,1506.3
731,Male,30,191,63,1678.75,Lightly Active,2308.28125
732,Male,58,180,63,1470.0,Moderately Active,2278.5
733,Male,62,177,67,1471.25,Sedentary,1765.5
734,Female,29,170,78,1536.5,Very Active,2650.4625
735,Female,30,167,56,1292.75,Sedentary,1551.3
736,Male,27,173,86,1811.25,Sedentary,2173.5
737,Female,50,153,68,1225.25,Lightly Active,1684.71875
738,Male,57,161,79,1516.25,Moderately Active,2350.1875
739,Male,33,210,86,2012.5,Very Active,3471.5625
740,Female,62,183,63,1302.75,Moderately Active,2019.2625
741,Male,52,193,82,1771.25,Moderately Active,2745.4375
742,Female,20,158,63,1356.5,Very Active,2339.9625
743,Female,22,167,67,1442.75,Very Active,2488.74375
744,Male,43,210,88,1982.5,Lightly Active,2725.9375
745,Male,28,180,64,1630.0,Super Active,3097.0
746,Female,24,187,55,1437.75,Lightly Active,1976.90625
747,Male,27,160,71,1580.0,Very Active,2725.5
748,Male,59,191,76,1663.75,Sedentary,1996.5
749,Male,51,179,96,1828.75,Sedentary,2194.5
750,Female,20,183,71,1592.75,Moderately Active,2468.7625000000003
751,Female,25,156,58,1269.0,Moderately Active,1966.95
752,Male,48,198,95,1952.5,Super Active,3709.75
753,Female,28,187,70,1567.75,Super Active,2978.725
754,Female,62,160,80,1329.0,Super Active,2525.1
755,Female,24,181,70,1550.25,Super Active,2945.475
756,Female,62,176,73,1359.0,Sedentary,1630.8
757,Female,19,179,57,1432.75,Very Active,2471.49375
758,Male,23,169,69,1636.25,Super Active,3108.875
759,Male,58,167,88,1638.75,Lightly Active,2253.28125
760,Male,49,186,70,1622.5,Super Active,3082.75
761,Female,37,156,71,1339.0,Sedentary,1606.8
762,Female,51,170,55,1196.5,Moderately Active,1854.575
763,Male,33,205,80,1921.25,Lightly Active,2641.71875
764,Female,42,152,67,1249.0,Super Active,2373.1
765,Male,29,165,100,1891.25,Sedentary,2269.5
766,Male,24,180,76,1770.0,Moderately Active,2743.5
767,Male,56,192,86,1785.0,Super Active,3391.5
768,Female,34,167,75,1462.75,Sedentary,1755.3
769,Female,62,186,70,1391.5,Sedentary,1669.8
770,Male,28,183,67,1678.75,Very Active,2895.84375
771,Male,23,177,96,1956.25,Sedentary,2347.5
772,Male,40,194,64,1657.5,Super Active,3149.25
773,Male,44,202,85,1897.5,Sedentary,2277.0
774,Female,63,162,57,1106.5,Lightly Active,1521.4375
775,Female,23,153,78,1460.25,Sedentary,1752.3
776,Male,55,183,60,1473.75,Sedentary,1768.5
777,Male,19,193,68,1796.25,Lightly Active,2469.84375
778,Female,39,154,63,1236.5,Super Active,2349.35
779,Female,37,189,79,1625.25,Moderately Active,2519.1375000000003
780,Male,42,169,74,1591.25,Very Active,2744.90625
781,Male,32,161,83,1681.25,Moderately Active,2605.9375
782,Male,46,167,64,1458.75,Super Active,2771.625
783,Female,25,157,77,1465.25,Super Active,2783.975
784,Female,54,165,65,1250.25,Lightly Active,1719.09375
785,Female,50,180,68,1394.0,Moderately Active,2160.7000000000003
786,Male,39,187,63,1608.75,Sedentary,1930.5
787,Male,64,169,69,1431.25,Lightly Active,1967.96875
788,Female,22,178,68,1521.5,Lightly Active,2092.0625
789,Female,56,185,53,1245.25,Very Active,2148.05625
790,Male,35,193,69,1726.25,Lightly Active,2373.59375
791,Female,55,153,54,1060.25,Moderately Active,1643.3875
792,Female,54,158,74,1296.5,Super Active,2463.35
793,Male,47,164,71,1505.0,Very Active,2596.125
794,Female,48,169,50,1155.25,Sedentary,1386.3
795,Male,27,169,84,1766.25,Moderately Active,2737.6875
796,Male,32,171,96,1873.75,Sedentary,2248.5
797,Male,59,177,63,1446.25,Lightly Active,1988.59375
798,Male,65,180,72,1525.0,Moderately Active,2363.75
799,Male,61,180,77,1595.0,Very Active,2751.375
800,Male,35,160,88,1710.0,Very Active,2949.75
801,Male,40,162,89,1707.5,Sedentary,2049.0
802,Female,50,160,63,1219.0,Super Active,2316.1
803,Male,33,184,87,1860.0,Very Active,3208.5
804,Male,55,208,66,1690.0,Sedentary,2028.0
805,Female,52,177,67,1355.25,Super Active,2574.975
806,Female,51,190,57,1341.5,Moderately Active,2079.3250000000003
807,Female,45,179,54,1272.75,Very Active,2195.49375
808,Male,19,191,96,2063.75,Very Active,3559.96875
809,Female,47,182,57,1311.5,Sedentary,1573.8
810,Male,30,208,80,1955.0,Very Active,3372.375
811,Male,58,199,95,1908.75,Sedentary,2290.5
812,Male,33,180,88,1845.0,Very Active,3182.625
813,Male,22,166,66,1592.5,Sedentary,1911.0
814,Female,45,174,62,1321.5,Very Active,2279.5875
815,Female,56,168,56,1169.0,Moderately Active,1811.95
816,Male,62,198,84,1772.5,Moderately Active,2747.375
817,Male,37,186,100,1982.5,Sedentary,2379.0
818,Male,41,167,72,1563.75,Moderately Active,2423.8125
819,Female,44,163,55,1187.75,Sedentary,1425.3
820,Male,47,187,89,1828.75,Sedentary,2194.5
821,Male,62,174,85,1632.5,Lightly Active,2244.6875
822,Female,44,171,76,1447.75,Moderately Active,2244.0125000000003
823,Female,43,150,70,1261.5,Lightly Active,1734.5625
824,Male,24,206,77,1942.5,Lightly Active,2670.9375
825,Female,59,184,50,1194.0,Very Active,2059.65
826,Female,64,169,79,1365.25,Sedentary,1638.3
827,Male,55,209,76,1796.25,Super Active,3412.875
828,Female,22,161,62,1355.25,Lightly Active,1863.46875
829,Male,40,209,99,2101.25,Very Active,3624.65625
830,Female,45,157,75,1345.25,Moderately Active,2085.1375000000003
831,Male,51,166,74,1527.5,Super Active,2902.25
832,Male,32,162,72,1577.5,Sedentary,1893.0
833,Male,49,173,87,1711.25,Very Active,2951.90625
834,Female,43,182,77,1531.5,Super Active,2909.85
835,Male,65,205,68,1641.25,Sedentary,1969.5
836,Female,48,183,55,1292.75,Sedentary,1551.3
837,Male,36,172,89,1790.0,Super Active,3401.0
838,Male,26,175,70,1668.75,Very Active,2878.59375
839,Female,46,155,58,1157.75,Super Active,2199.725
840,Male,56,164,95,1700.0,Lightly Active,2337.5
841,Male,21,184,84,1890.0,Sedentary,2268.0
842,Female,20,186,65,1551.5,Moderately Active,2404.8250000000003
843,Male,46,197,79,1796.25,Super Active,3412.875
844,Male,28,209,94,2111.25,Super Active,4011.375
845,Male,50,197,69,1676.25,Sedentary,2011.5
846,Male,55,198,94,1907.5,Sedentary,2289.0
847,Female,28,159,62,1312.75,Super Active,2494.225
848,Female,44,152,66,1229.0,Moderately Active,1904.95
849,Male,50,185,64,1551.25,Sedentary,1861.5
850,Female,38,171,74,1457.75,Sedentary,1749.3
851,Male,56,203,97,1963.75,Lightly Active,2700.15625
852,Female,48,150,65,1186.5,Very Active,2046.7125
853,Male,55,185,83,1716.25,Lightly Active,2359.84375
854,Male,63,160,63,1320.0,Moderately Active,2046.0
855,Male,19,167,86,1813.75,Very Active,3128.71875
856,Male,44,163,64,1443.75,Super Active,2743.125
857,Male,53,180,72,1585.0,Moderately Active,2456.75
858,Male,28,181,99,1986.25,Moderately Active,3078.6875
859,Female,64,161,72,1245.25,Lightly Active,1712.21875
860,Male,35,196,96,2015.0,Very Active,3475.875
861,Female,18,165,50,1280.25,Moderately Active,1984.3875
862,Male,52,162,97,1727.5,Very Active,2979.9375
863,Female,52,169,80,1435.25,Super Active,2726.975
864,Female,48,190,62,1406.5,Very Active,2426.2125
865,Female,45,176,74,1454.0,Lightly Active,1999.25
866,Male,56,182,89,1752.5,Lightly Active,2409.6875
867,Male,18,192,66,1775.0,Moderately Active,2751.25
868,Female,42,153,53,1115.25,Very Active,1923.80625
869,Male,60,182,90,1742.5,Lightly Active,2395.9375
870,Female,55,189,55,1295.25,Sedentary,1554.3
871,Male,37,166,95,1807.5,Lightly Active,2485.3125
872,Female,20,188,72,1634.0,Super Active,3104.6
873,Female,19,166,51,1291.5,Sedentary,1549.8
874,Male,35,181,68,1641.25,Very Active,2831.15625
875,Female,61,178,63,1276.5,Moderately Active,1978.575
876,Male,27,172,86,1805.0,Sedentary,2166.0
877,Female,22,171,77,1567.75,Lightly Active,2155.65625
878,Female,26,177,78,1595.25,Moderately Active,2472.6375000000003
879,Male,19,167,88,1833.75,Moderately Active,2842.3125
880,Male,51,196,75,1725.0,Moderately Active,2673.75
881,Male,55,190,78,1697.5,Moderately Active,2631.125
